"","i1","i2","i3","i4","value"
"35734","HR000000","CAFF","FMAI","Y",4.02983633204497
"35742","HR000000","CAFF","FOFA","Y",113.818250483324
"35753","HR000000","CAFF","FROO","Y",0.102577652088412
"35762","HR000000","CAFF","FCOM","Y",144.6243656081
"35773","HR000000","CAFF","FSTR","Y",1.31203973604917
"35783","HR000000","CAFF","FCER","Y",4.60126731844091
"35793","HR000000","CAFF","FPRO","Y",96.6580465298905
"35802","HR000000","CAFF","FENE","Y",1.25104677395256
"35812","HR000000","CAFF","FMIL","Y",0.330544484393873
"35821","HR000000","CAFF","FOTH","Y",73.7174678436346
"36754","HR000000","CAMR","FGRA","Y",37.9277817608218
"36763","HR000000","CAMR","FMAI","Y",29.8003999563217
"36774","HR000000","CAMR","FOFA","Y",23.2426517764427
"36784","HR000000","CAMR","FROO","Y",0.758555635263927
"36793","HR000000","CAMR","FCOM","Y",69.5342665651907
"36803","HR000000","CAMR","FSTR","Y",9.70245579973457
"36813","HR000000","CAMR","FCER","Y",944.20530679477
"36823","HR000000","CAMR","FPRO","Y",330.617723486851
"36833","HR000000","CAMR","FENE","Y",9.25141647365929
"36843","HR000000","CAMR","FMIL","Y",2.44435679933726
"36854","HR000000","CAMR","FOTH","Y",11.075516360319
"37765","HR000000","CAFR","FGRA","Y",38.557573107922
"37775","HR000000","CAFR","FMAI","Y",30.2952360147884
"37786","HR000000","CAFR","FOFA","Y",23.6285963345345
"37795","HR000000","CAFR","FROO","Y",1.64587271223385
"37806","HR000000","CAFR","FCOM","Y",179.551446482158
"37815","HR000000","CAFR","FSTR","Y",9.86356521430715
"37825","HR000000","CAFR","FCER","Y",917.358866446113
"37834","HR000000","CAFR","FPRO","Y",303.370824973937
"37844","HR000000","CAFR","FENE","Y",9.4050363737324
"37854","HR000000","CAFR","FMIL","Y",2.48494537821129
"37864","HR000000","CAFR","FOTH","Y",11.2594254645422
"38773","HR000000","PIGF","FMAI","Y",3.38507142856933
"38782","HR000000","PIGF","FCER","Y",119.271266553475
"38794","HR000000","PIGF","FPRO","Y",37.3549985227838
"38803","HR000000","PIGF","FENE","Y",44.2555066893449
"38815","HR000000","PIGF","FMIL","Y",0.277658097701776
"38824","HR000000","PIGF","FOTH","Y",22.8616822361498
"39722","HR000000","SOWS","FMAI","Y",22.6063618580157
"39733","HR000000","SOWS","FCER","Y",1038.22532066441
"39743","HR000000","SOWS","FPRO","Y",426.206361067643
"39753","HR000000","SOWS","FENE","Y",7.36895854582094
"39763","HR000000","SOWS","FMIL","Y",1.85427089557867
"39774","HR000000","SOWS","FOTH","Y",8.40180437079254
"40672","HR000000","SHGM","FGRA","Y",1231.03366262502
"40681","HR000000","SHGM","FMAI","Y",410.764288045192
"40692","HR000000","SHGM","FOFA","Y",13.61071308175
"40701","HR000000","SHGM","FROO","Y",0.44420418148466
"40712","HR000000","SHGM","FSGM","Y",2.71458110907742
"40722","HR000000","SHGM","FSTR","Y",5.68168139141211
"40732","HR000000","SHGM","FCER","Y",5.53483721679274
"40742","HR000000","SHGM","FPRO","Y",67.3391358975355
"40752","HR000000","SHGM","FENE","Y",5.41755632846277
"40763","HR000000","SHGM","FMIL","Y",1.43139601216415
"40774","HR000000","SHGM","FOTH","Y",6.48573479744027
"41711","HR000000","SHGF","FGRA","Y",0.877058330117244
"41721","HR000000","SHGF","FMAI","Y",0.689117259397231
"41731","HR000000","SHGF","FOFA","Y",0.537473071395342
"41741","HR000000","SHGF","FROO","Y",52.62792425992
"41752","HR000000","SHGF","FSGM","Y",27.8736332944193
"41762","HR000000","SHGF","FSTR","Y",0.224363758883181
"41773","HR000000","SHGF","FCER","Y",10.1525062419399
"41783","HR000000","SHGF","FPRO","Y",11.0669365964057
"41793","HR000000","SHGF","FENE","Y",0.213933731601812
"41802","HR000000","SHGF","FMIL","Y",4.65910261275519
"41813","HR000000","SHGF","FOTH","Y",11.3955413869355
"42732","HR000000","HENS","FCER","Y",29727.1286195817
"42742","HR000000","HENS","FPRO","Y",6412.6227058649
"42751","HR000000","HENS","FENE","Y",5614.84969496446
"42761","HR000000","HENS","FMIL","Y",67.1713246381775
"4277","HR000000","HENS","FOTH","Y",304.357001062918
"43651","HR000000","POUF","FCER","Y",3251.43857475047
"43661","HR000000","POUF","FPRO","Y",1176.76389528304
"43671","HR000000","POUF","FENE","Y",22.1469133332516
"43681","HR000000","POUF","FMIL","Y",5.85153185402114
"43691","HR000000","POUF","FOTH","Y",942.42972005769
"45311","HR000000","DCOW","FGRA","Y",140.089119191206
"45321","HR000000","DCOW","FMAI","Y",434.504337947285
"4533","HR000000","DCOW","FOFA","Y",2576.12657779871
"4534","HR000000","DCOW","FROO","Y",2.80178238360753
"4535","HR000000","DCOW","FSTR","Y",521.656593005541
"45361","HR000000","DCOW","FCER","Y",3452.43025139567
"45371","HR000000","DCOW","FPRO","Y",508.324576528065
"45382","HR000000","DCOW","FENE","Y",112.904371309662
"45392","HR000000","DCOW","FMIL","Y",9.02841598075891
"45402","HR000000","DCOW","FOTH","Y",40.9082540362834
"46212","HR000000","BULF","FGRA","Y",91.5001193106085
"46223","HR000000","BULF","FMAI","Y",6976.26482417597
"46233","HR000000","BULF","FOFA","Y",56.0724965161824
"46242","HR000000","BULF","FROO","Y",3.73220833246649
"46251","HR000000","BULF","FCOM","Y",167.750218744877
"46261","HR000000","BULF","FSTR","Y",23.4070072678817
"4627","HR000000","BULF","FCER","Y",717.130007868359
"4628","HR000000","BULF","FPRO","Y",784.954737296204
"4629","HR000000","BULF","FENE","Y",22.3188826720929
"4630","HR000000","BULF","FMIL","Y",5.89696861755373
"4631","HR000000","BULF","FOTH","Y",26.7194921861379
"4708","HR000000","HEIF","FGRA","Y",122.520020617878
"4709","HR000000","HEIF","FMAI","Y",3435.6610295202
"4710","HR000000","HEIF","FOFA","Y",75.0819067890858
"47111","HR000000","HEIF","FROO","Y",7.8148228379208
"47121","HR000000","HEIF","FCOM","Y",224.62003781187
"47132","HR000000","HEIF","FSTR","Y",31.3423308591419
"47142","HR000000","HEIF","FCER","Y",1712.81320635059
"47152","HR000000","HEIF","FPRO","Y",913.29189030919
"47162","HR000000","HEIF","FENE","Y",29.8853158418052
"47172","HR000000","HEIF","FMIL","Y",7.89612868321544
"47183","HR000000","HEIF","FOTH","Y",35.7777974304279
"2119","BA000000","DCOL","FGRA","Y",16644.210680049
"2120","BA000000","DCOL","FMAI","Y",915.121202653547
"2121","BA000000","DCOL","FOFA","Y",79.1683015241209
"2122","BA000000","DCOL","FROO","Y",25.8376547701449
"2123","BA000000","DCOL","FSTR","Y",201.382177539207
"2124","BA000000","DCOL","FCER","Y",709.996626236893
"2125","BA000000","DCOL","FPRO","Y",151.914660447523
"2126","BA000000","DCOL","FENE","Y",0.314719032615284
"2127","BA000000","DCOL","FMIL","Y",14.3436830760242
"2128","BA000000","DCOL","FOTH","Y",15.0614745422186
"2217","BA000000","DCOH","FGRA","Y",8072.17879503659
"2218","BA000000","DCOH","FMAI","Y",113.732294071347
"2219","BA000000","DCOH","FOFA","Y",5737.90910978965
"2220","BA000000","DCOH","FROO","Y",27.9632686588725
"2221","BA000000","DCOH","FSTR","Y",45.9075038623921
"2222","BA000000","DCOH","FCER","Y",949.957435326672
"2223","BA000000","DCOH","FPRO","Y",673.101456231022
"2224","BA000000","DCOH","FENE","Y",0.340610358771827
"2225","BA000000","DCOH","FMIL","Y",15.5237101424566
"2226","BA000000","DCOH","FOTH","Y",16.3005529243886
"23151","BA000000","BULL","FGRA","Y",53.9709708792855
"23162","BA000000","BULL","FMAI","Y",4287.34498574301
"23172","BA000000","BULL","FOFA","Y",3.30741325722273
"23182","BA000000","BULL","FROO","Y",10.7941941758567
"23192","BA000000","BULL","FCOM","Y",237.50001070176
"23202","BA000000","BULL","FSTR","Y",1.38065274342367
"23211","BA000000","BULL","FCER","Y",48.2515956987684
"23221","BA000000","BULL","FPRO","Y",558.840400856563
"23231","BA000000","BULL","FENE","Y",0.131480135449929
"23241","BA000000","BULL","FMIL","Y",5.99235889235806
"2325","BA000000","BULL","FOTH","Y",6.29223055380727
"24082","BA000000","BULH","FGRA","Y",92.4253505395188
"24092","BA000000","BULH","FMAI","Y",5111.98291441264
"24101","BA000000","BULH","FOFA","Y",5.66394905812956
"24111","BA000000","BULH","FROO","Y",18.4850701079027
"2412","BA000000","BULH","FCOM","Y",406.784264651195
"2413","BA000000","BULH","FSTR","Y",2.36436943240717
"24141","BA000000","BULH","FCER","Y",1587.5441818602
"24152","BA000000","BULH","FPRO","Y",361.939003196015
"24162","BA000000","BULH","FENE","Y",0.22515988521168
"24172","BA000000","BULH","FMIL","Y",10.2619215878763
"24182","BA000000","BULH","FOTH","Y",10.7754521576395
"25011","BA000000","HEIL","FGRA","Y",9797.44847165337
"25021","BA000000","HEIL","FMAI","Y",50.727701943761
"25031","BA000000","HEIL","FOFA","Y",3.95647814602935
"25041","BA000000","HEIL","FROO","Y",12.9125059493208
"25051","BA000000","HEIL","FCOM","Y",118.364637868772
"25063","BA000000","HEIL","FSTR","Y",1.65159959816882
"25073","BA000000","HEIL","FCER","Y",16.0335425171368
"25083","BA000000","HEIL","FPRO","Y",96.162695737401
"25093","BA000000","HEIL","FENE","Y",0.157282517208375
"25103","BA000000","HEIL","FMIL","Y",7.16833221521125
"25114","BA000000","HEIL","FOTH","Y",7.52705233358343
"25941","BA000000","HEIH","FGRA","Y",15476.8900602519
"25952","BA000000","HEIH","FMAI","Y",4431.76137619408
"25962","BA000000","HEIH","FOFA","Y",8.14568958406401
"25972","BA000000","HEIH","FROO","Y",26.584568733482
"25982","BA000000","HEIH","FCOM","Y",584.971620042785
"25992","BA000000","HEIH","FSTR","Y",3.40035181474795
"26002","BA000000","HEIH","FCER","Y",33.0102316901887
"26011","BA000000","HEIH","FPRO","Y",32.8423542975106
"26021","BA000000","HEIH","FENE","Y",2.88693930726941
"26031","BA000000","HEIH","FMIL","Y",14.7583297330245
"26042","BA000000","HEIH","FOTH","Y",15.4968710882329
"2687","BA000000","SCOW","FGRA","Y",16562.787679185
"2688","BA000000","SCOW","FMAI","Y",84.7864927481464
"2689","BA000000","SCOW","FOFA","Y",66.1287408620607
"2690","BA000000","SCOW","FROO","Y",21.5820163358919
"2691","BA000000","SCOW","FSTR","Y",160.555177578589
"2692","BA000000","SCOW","FCER","Y",543.689144791638
"2693","BA000000","SCOW","FPRO","Y",135.749228744651
"26941","BA000000","SCOW","FENE","Y",0.26288265570324
"26952","BA000000","SCOW","FMIL","Y",11.9811803825675
"26962","BA000000","SCOW","FOTH","Y",12.5807466855847
"27871","BA000000","HEIR","FGRA","Y",19475.9390583977
"27881","BA000000","HEIR","FMAI","Y",854.252449220841
"27891","BA000000","HEIR","FOFA","Y",11.7478985084756
"27901","BA000000","HEIR","FROO","Y",38.3408687686038
"27911","BA000000","HEIR","FCOM","Y",351.457963712206
"27921","BA000000","HEIR","FSTR","Y",4.90406460993675
"27931","BA000000","HEIR","FCER","Y",47.6081058129307
"27941","BA000000","HEIR","FPRO","Y",403.520636715694
"2795","BA000000","HEIR","FENE","Y",0.467016114110611
"2796","BA000000","HEIR","FMIL","Y",21.284798305756
"2797","BA000000","HEIR","FOTH","Y",22.349939420668
"28801","BA000000","CAMF","FGRA","Y",6.34668272626176
"2881","BA000000","CAMF","FMAI","Y",4.98667928492022
"2882","BA000000","CAMF","FOFA","Y",461.153582088631
"2883","BA000000","CAMF","FROO","Y",1.26933654525244
"2884","BA000000","CAMF","FCOM","Y",11.6355849981477
"2885","BA000000","CAMF","FSTR","Y",0.162356999974097
"2886","BA000000","CAMF","FCER","Y",5.6741163619405
"2887","BA000000","CAMF","FPRO","Y",141.131499494703
"2888","BA000000","CAMF","FENE","Y",0.015461324688287
"2889","BA000000","CAMF","FMIL","Y",0.704667713996805
"2890","BA000000","CAMF","FOTH","Y",0.739930935369497
"29772","BA000000","CAFF","FGRA","Y",5.8385018751756
"29781","BA000000","CAFF","FMAI","Y",4.58739433049534
"29791","BA000000","CAFF","FOFA","Y",523.286175551026
"29801","BA000000","CAFF","FROO","Y",1.16770037503518
"29812","BA000000","CAFF","FCOM","Y",10.703920104489
"29822","BA000000","CAFF","FSTR","Y",0.149357024713751
"29832","BA000000","CAFF","FCER","Y",5.21978810789979
"29842","BA000000","CAFF","FPRO","Y",129.831056630034
"29852","BA000000","CAFF","FENE","Y",0.0142233316330326
"29861","BA000000","CAFF","FMIL","Y",0.648244751942918
"29871","BA000000","CAFF","FOTH","Y",0.680684436261352
"30744","BA000000","CAMR","FGRA","Y",38.3227263828779
"30754","BA000000","CAMR","FMAI","Y",1846.85699532011
"30764","BA000000","CAMR","FOFA","Y",2.34846791204532
"30773","BA000000","CAMR","FROO","Y",7.66454527657391
"30783","BA000000","CAMR","FCOM","Y",1419.86126636966
"30794","BA000000","CAMR","FSTR","Y",0.980348814447111
"30803","BA000000","CAMR","FCER","Y",34.2616163721911
"30812","BA000000","CAMR","FPRO","Y",428.307797766965
"30822","BA000000","CAMR","FENE","Y",0.0933590256677101
"30832","BA000000","CAMR","FMIL","Y",4.25494532483834
"30842","BA000000","CAMR","FOTH","Y",4.46787274571795
"31693","BA000000","CAFR","FGRA","Y",37.0241901114265
"31703","BA000000","CAFR","FMAI","Y",1826.07390105744
"31713","BA000000","CAFR","FOFA","Y",2.26889187311776
"31722","BA000000","CAFR","FROO","Y",7.40483802228675
"31732","BA000000","CAFR","FCOM","Y",1349.62089155454
"31743","BA000000","CAFR","FSTR","Y",0.947130444709661
"31753","BA000000","CAFR","FCER","Y",33.1006877072325
"31762","BA000000","CAFR","FPRO","Y",386.141932938897
"31772","BA000000","CAFR","FENE","Y",0.0901956264908284
"31782","BA000000","CAFR","FMIL","Y",4.11076975700221
"31791","BA000000","CAFR","FOTH","Y",4.31648229508791
"32643","BA000000","PIGF","FMAI","Y",2.22728571428596
"32653","BA000000","PIGF","FCER","Y",83.9337599350643
"32663","BA000000","PIGF","FPRO","Y",49.0279777360692
"32673","BA000000","PIGF","FMIL","Y",0.314737772980416
"32683","BA000000","PIGF","FOTH","Y",13.7351474070635
"33524","BA000000","SOWS","FMAI","Y",19.9591532104191
"33533","BA000000","SOWS","FCER","Y",759.507718689007
"33543","BA000000","SOWS","FPRO","Y",457.761762019992
"33553","BA000000","SOWS","FENE","Y",0.0649780499587933
"33565","BA000000","SOWS","FMIL","Y",2.82042819730339
"33575","BA000000","SOWS","FOTH","Y",2.9615690242659
"34411","BA000000","SHGM","FGRA","Y",1131.64303006061
"34421","BA000000","SHGM","FMAI","Y",17.4460891830272
"34433","BA000000","SHGM","FOFA","Y",1.36069776357794
"34443","BA000000","SHGM","FROO","Y",4.44082270113427
"34453","BA000000","SHGM","FSGM","Y",0.271383609513793
"34464","BA000000","SHGM","FSTR","Y",0.568012205958973
"34475","BA000000","SHGM","FCER","Y",5.51419839566049
"34485","BA000000","SHGM","FPRO","Y",118.954124047209
"34495","BA000000","SHGM","FENE","Y",0.0540920388073258
"34506","BA000000","SHGM","FMIL","Y",2.4653070872162
"34516","BA000000","SHGM","FOTH","Y",2.58867682282546
"35391","BA000000","SHGF","FGRA","Y",361.918860164282
"35401","BA000000","SHGF","FMAI","Y",33.7074935568006
"35411","BA000000","SHGF","FOFA","Y",0.253713472266684
"35421","BA000000","SHGF","FROO","Y",5.43663580139535
"3543","BA000000","SHGF","FSGM","Y",2.983118526233
"3544","BA000000","SHGF","FSTR","Y",0.105910623888125
"35452","BA000000","SHGF","FCER","Y",1.02816838476381
"35462","BA000000","SHGF","FPRO","Y",49.5317048304001
"35472","BA000000","SHGF","FENE","Y",0.53765043221199
"35483","BA000000","SHGF","FMIL","Y",0.459677114230162
"35493","BA000000","SHGF","FOTH","Y",0.48268043269798
"3635","BA000000","HENS","FCER","Y",27403.206091721
"36361","BA000000","HENS","FPRO","Y",8735.05980014512
"36371","BA000000","HENS","FENE","Y",2.45218795885071
"36381","BA000000","HENS","FMIL","Y",111.76129588449
"36391","BA000000","HENS","FOTH","Y",1633.32437652287
"37213","BA000000","POUF","FCER","Y",2904.68767300542
"37223","BA000000","POUF","FPRO","Y",962.448172676983
"37233","BA000000","POUF","FENE","Y",0.158158069742033
"37243","BA000000","POUF","FMIL","Y",106.525442112192
"37251","BA000000","POUF","FOTH","Y",300.243086000964
"38763","BA000000","DCOW","FGRA","Y",12358.1947375428
"38774","BA000000","DCOW","FMAI","Y",514.426748362446
"38783","BA000000","DCOW","FOFA","Y",2908.53870565689
"38795","BA000000","DCOW","FROO","Y",26.9004617145087
"38804","BA000000","DCOW","FSTR","Y",123.644840700799
"38816","BA000000","DCOW","FCER","Y",829.977030781782
"38825","BA000000","DCOW","FPRO","Y",412.508058339272
"38835","BA000000","DCOW","FENE","Y",0.327664695693555
"38845","BA000000","DCOW","FMIL","Y",14.9336966092404
"38855","BA000000","DCOW","FOTH","Y",15.6810137333036
"39622","BA000000","BULF","FGRA","Y",109.8465381229
"39632","BA000000","BULF","FMAI","Y",7052.6610266415
"39642","BA000000","BULF","FOFA","Y",6.73154272618978
"39652","BA000000","BULF","FROO","Y",21.9693076245789
"39662","BA000000","BULF","FCOM","Y",483.430160871875
"39672","BA000000","BULF","FSTR","Y",2.81002771942374
"39682","BA000000","BULF","FCER","Y",1227.39766613992
"39692","BA000000","BULF","FPRO","Y",690.894613538088
"39702","BA000000","BULF","FENE","Y",0.267600109388577
"39712","BA000000","BULF","FMIL","Y",12.1961837779008
"39723","BA000000","BULF","FOTH","Y",12.8065093539412
"40433","BA000000","HEIF","FGRA","Y",16865.3364825978
"40443","BA000000","HEIF","FMAI","Y",2991.12423800653
"40453","BA000000","HEIF","FOFA","Y",8.07566657695926
"40463","BA000000","HEIF","FROO","Y",26.3560391011962
"40472","BA000000","HEIF","FCOM","Y",469.32989502833
"40482","BA000000","HEIF","FSTR","Y",3.37112128038564
"40491","BA000000","HEIF","FCER","Y",32.7264649612471
"40501","BA000000","HEIF","FPRO","Y",86.0838978652841
"40512","BA000000","HEIF","FENE","Y",2.03138156643244
"40521","BA000000","HEIF","FMIL","Y",14.6314623122717
"40531","BA000000","HEIF","FOTH","Y",15.3636549248684
"18101","KO000000","DCOL","FGRA","Y",119.229545448695
"18111","KO000000","DCOL","FMAI","Y",878.104611293227
"18121","KO000000","DCOL","FOFA","Y",73.0654596135771
"18131","KO000000","DCOL","FSTR","Y",191.49517801644
"18141","KO000000","DCOL","FCER","Y",1954.66961073668
"18151","KO000000","DCOL","FPRO","Y",62.3335153678264
"18161","KO000000","DCOL","FMIL","Y",7.38713249987319
"18171","KO000000","DCOL","FOTH","Y",124.51684152222
"19061","KO000000","DCOH","FGRA","Y",171.368611425804
"19071","KO000000","DCOH","FMAI","Y",97.0104275065634
"19081","KO000000","DCOH","FOFA","Y",119.081994993243
"19091","KO000000","DCOH","FSTR","Y",214.855964856262
"19101","KO000000","DCOH","FCER","Y",2324.83897775256
"19111","KO000000","DCOH","FPRO","Y",64.5492946253954
"19121","KO000000","DCOH","FMIL","Y",7.6497240586647
"19131","KO000000","DCOH","FOTH","Y",128.943061237607
"20022","KO000000","BULL","FGRA","Y",3053.72791152067
"20032","KO000000","BULL","FMAI","Y",26.0785990747707
"20041","KO000000","BULL","FOFA","Y",20.3398544306199
"20051","KO000000","BULL","FCOM","Y",6.08500645078237
"20061","KO000000","BULL","FSTR","Y",8.49070667551914
"20071","KO000000","BULL","FCER","Y",152.384301089711
"20081","KO000000","BULL","FPRO","Y",14.8734100184321
"20091","KO000000","BULL","FMIL","Y",2.05641900449598
"20101","KO000000","BULL","FOTH","Y",141.043334500327
"20931","KO000000","BULH","FGRA","Y",54.4815917986062
"20941","KO000000","BULH","FMAI","Y",42.8069649833587
"20951","KO000000","BULH","FOFA","Y",33.3870478968644
"20962","KO000000","BULH","FCOM","Y",239.780711434653
"20972","KO000000","BULH","FSTR","Y",13.937151390017
"20982","KO000000","BULH","FCER","Y",1199.34094261254
"20991","KO000000","BULH","FPRO","Y",419.895223129587
"21001","KO000000","BULH","FMIL","Y",3.37552857284084
"21011","KO000000","BULH","FOTH","Y",56.8976062586483
"2184","KO000000","HEIL","FGRA","Y",3042.85644663118
"21851","KO000000","HEIL","FMAI","Y",28.7721768048438
"21861","KO000000","HEIL","FOFA","Y",22.4406949999697
"21871","KO000000","HEIL","FCOM","Y",6.71350792113058
"21881","KO000000","HEIL","FSTR","Y",9.36768547136412
"21892","KO000000","HEIL","FCER","Y",9.10763872610207
"21902","KO000000","HEIL","FPRO","Y",9.11646581922242
"21912","KO000000","HEIL","FMIL","Y",2.26882015450975
"21923","KO000000","HEIL","FOTH","Y",453.916456518137
"22753","KO000000","HEIH","FGRA","Y",6427.03215757751
"22763","KO000000","HEIH","FMAI","Y",61.6380690405652
"22772","KO000000","HEIH","FOFA","Y",48.0742599737046
"22783","KO000000","HEIH","FCOM","Y",14.3822161094719
